Date,Close,High,Low,Open,Volume
2020-03-26,552.5089111328125,559.2541389141585,525.9575287953459,528.4494251114769,14843813
2020-03-27,560.8438110351562,579.9195567351105,551.8644567193235,571.455741852175,13495283
2020-03-30,538.5028076171875,570.1238326064855,533.6908794466455,537.1279485203846,14624804
2020-03-31,551.219970703125,568.8349502813231,544.5176962795475,558.5237427233535,15175521
2020-04-01,517.9662475585938,547.7828293055833,510.40470683532,545.0761167002236,13083824
2020-04-03,503.2729187011719,520.7160361559045,500.22252996857037,518.5678676899148,10221655
2020-04-07,549.0718383789062,553.5829919806109,526.6449814514958,528.4494219139708,15145605
2020-04-08,542.7132568359375,563.3786793044334,538.2021030858991,541.3384500046095,11806896
2020-04-09,546.7088012695312,560.9296641179702,543.1428211160517,555.774060491067,11931114
2020-04-13,547.6971435546875,559.9846587211257,537.9444256404881,540.4792753382549,8330276
2020-04-15,549.1146850585938,561.3592424665503,546.150202775987,559.7266662794603,11963447
2020-04-16,536.053955078125,545.5489019562737,518.5678841868994,532.7028436318851,17783287
2020-04-17,540.2643432617188,555.0867049655194,537.9013580625622,553.3681702752236,8878320
2020-04-20,561.3593139648438,567.9756826328771,549.0718021216468,549.9310694176118,13322913
2020-04-21,544.0880737304688,555.5163185179138,539.4480092565216,539.4480092565216,11660575
2020-04-22,551.5208129882812,554.2275265379558,539.662932211923,544.0881807276066,8266728
2020-04-23,583.7002563476562,587.4381005055866,548.2984337082895,555.9888863999373,14451289
2020-04-24,565.3978881835938,580.0054324071821,562.6482223112272,574.4631477861883,7319940
2020-04-27,571.0689697265625,585.1609730212845,568.0185816044666,568.0185816044666,7183306
2020-04-28,567.718017578125,581.7240665949247,561.1446005741384,578.2869967775249,7296571
2020-04-29,581.3372192382812,586.0202360122314,565.3978230147335,572.2719606805662,8639056
2020-04-30,614.8057250976562,618.6724277712265,599.854453781647,601.487082555359,16253821
2020-05-04,578.8883666992188,602.5182164777228,576.0097898952575,592.7225486822473,9122740
2020-05-05,578.8883666992188,589.1136156815189,575.7090673308268,585.8054576907331,6393053
2020-05-06,572.18603515625,585.5476292931716,570.5963594086796,581.6379741199961,7934250
2020-05-07,571.369873046875,579.4469552092237,569.2217045283481,571.8854125131132,4779548
2020-05-08,579.318115234375,585.0752175386579,574.4202803651933,577.6425332468231,8400321
2020-05-11,586.7936401367188,600.2411414558088,582.5832095321019,586.4499122502353,7370186
2020-05-12,590.875244140625,593.75376893075,580.4351243310009,583.0129265115975,7356039
2020-05-13,596.4603881835938,601.4011749176295,587.52398772122,597.0188804340474,8287101
2020-05-14,565.52685546875,577.212871030953,560.7578794829756,566.2572117743179,16888262
2020-05-15,560.4999389648438,571.2407781004781,555.688064010281,571.2407781004781,9255353
2020-05-18,570.4675903320312,576.1816864987078,561.1015556379695,566.9875157564253,10435442
2020-05-19,574.5059814453125,579.8334481339731,562.8199694696405,570.553373630292,5902208
2020-05-20,575.322509765625,578.2869929526294,566.8157934911394,574.4202894336297,5794636
2020-05-21,577.5994873046875,583.8291752054804,571.7564801764948,572.7016532246166,7213225
2020-05-22,594.9137573242188,597.9211931934447,578.7165879781676,580.0054890649786,11867731
2020-05-26,584.7743530273438,601.0145260450187,583.4424991957494,595.4722414472081,7099606
2020-05-27,606.1700439453125,609.392295877357,580.0053477680099,589.5002396386664,8774636
2020-05-28,607.845703125,610.0797771052081,592.8944312712586,607.5019752301157,9440091
2020-05-29,601.8360595703125,610.3714952246648,587.8570994987178,603.1425054304507,28290128
2020-06-01,609.2828369140625,615.4667130203887,602.2715875606066,608.5860763672796,12276438
2020-06-02,616.7294921875,619.821456439015,607.5408340340267,610.110188070346,7059304
2020-06-03,611.024658203125,620.0391656492571,606.1908196267768,618.9939984318112,11378568
2020-06-04,616.4247436523438,617.9053930185396,607.4973630484067,611.4167008745254,10782424
2020-06-05,612.7666625976562,619.865039894145,610.1973083711065,615.7714987894036,7718679
2020-06-08,627.8342895507812,632.1455713743576,613.1585694852488,616.3376089004659,10719105
2020-06-09,625.0035400390625,635.4551046093438,622.782593199759,627.0938742168813,10078029
2020-06-10,623.4794311523438,626.6149328093912,617.6875536276282,622.7391331668896,7263049
2020-06-11,613.1150512695312,621.3456707998107,609.8924741906567,620.1263000696146,8825715
2020-06-12,602.7506103515625,605.4506305790543,588.3361671473426,588.5974457088618,9795316
2020-06-15,598.831298828125,613.5070743997325,596.8280922223429,603.5780633492647,7857344
2020-06-16,610.7199096679688,620.1263093463955,608.9344442687287,611.4166701701821,10131760
2020-06-17,612.8538208007812,618.645699324969,607.9328530900798,609.5877059023746,7291916
2020-06-18,621.7811889648438,624.1327491166638,614.900552454068,616.8166837876505,6670195
2020-06-19,614.508544921875,620.0391973657015,610.5456699641194,617.5133808909567,22438862
2020-06-22,612.8973388671875,617.2521585931737,609.6747616380736,615.8585843852059,7804096
2020-06-23,627.6602172851562,631.0134073648719,602.794152976711,605.9296552195193,12157390
2020-06-24,621.9988403320312,633.0165008836472,617.8617621403708,624.3939908640451,10220838
2020-06-25,610.1102294921875,614.5521242461359,604.0134820168909,613.8989013023541,14945284
2020-06-26,651.6551513671875,654.6163965077595,618.3843222695353,618.5585256682546,26030458
2020-06-29,637.327880859375,648.6068748286409,635.8907690545501,640.5069205927532,8954428
2020-06-30,640.98583984375,643.5987313277307,630.7955524243425,638.2422825218049,10411290
2020-07-01,637.4585571289062,646.5165506096668,635.5859633113594,642.1181931501195,5477468
2020-07-02,658.9712524414062,666.6793146995869,640.5068606541765,642.2051976980483,17263756
2020-07-03,664.2841186523438,665.4163609907333,655.4002770229408,657.5776865811566,7796572
2020-07-06,665.4164428710938,674.9970461061488,663.2390330449449,666.4616102195291,8810958
2020-07-07,691.6759643554688,694.1146525092771,666.7663662916871,670.1196090176614,19362533
2020-07-08,674.73583984375,683.6196835180527,672.5584297843338,683.6196835180527,8476642
2020-07-09,680.83251953125,688.0615095695268,674.9970505270675,679.3518702078873,6854166
2020-07-10,680.9630737304688,687.9743753418453,673.6905467519866,673.6905467519866,5206452
2020-07-13,694.2018432617188,701.4308338058166,684.6212392935491,686.3196297197912,10804688
2020-07-14,682.1824951171875,702.3453312701514,680.5276423938313,690.6308558322335,8961822
2020-07-15,723.7275390625,738.969408907299,692.2421695193315,695.9002289139679,30060599
2020-07-16,793.4481201171875,832.2060140197285,778.8594746594895,783.9545922570675,90432109
2020-07-17,786.611083984375,801.1997296141931,777.030480884196,793.4481294784624,31682878
2020-07-20,813.7415771484375,823.0609016936783,789.7465318632198,791.2707187182082,18421053
2020-07-21,815.87548828125,827.154482177871,809.2997210251989,823.0609409402522,12877784
2020-07-22,799.4578247070312,817.8351426443229,792.5771882921554,817.791605079048,14354201
2020-07-23,790.7916259765625,797.6286708292745,784.4336006020394,797.4980581494486,13051307
2020-07-24,803.7691040039062,806.294920860975,786.6982309129633,786.6982309129633,18209580
2020-07-27,826.0657958984375,829.8544679404932,800.1110799754764,802.6368436170394,16827870
2020-07-28,838.607421875,842.7009621145592,819.7510886629395,823.9317040133667,15818463
2020-07-29,831.0302734375,836.1253912768248,821.8415612454107,830.2463846194097,11152710
2020-07-30,837.3883666992188,847.1431743439013,835.0367532160343,837.8673862777836,12492320
2020-07-31,841.35107421875,859.1622954797979,830.2898227560408,844.1817067148276,12704346
2020-08-03,833.4254150390625,840.8286085254143,825.1947951782345,836.1253819879639,8479792
2020-08-04,827.2849731445312,845.4446009062772,819.1850201526869,836.5172216435673,11133170
2020-08-05,822.799560546875,836.9527231234798,817.225370637554,829.1575860263284,9614176
2020-08-06,845.5751953125,848.6671593715186,820.8833925149403,830.4639944434966,10976491
2020-08-07,828.1995239257812,844.3558922763157,826.5446713915798,844.3558922763157,8010948
2020-08-10,828.5914306640625,833.3381942396638,823.3221100464963,826.4576117765276,5716319
2020-08-11,826.0657958984375,837.8673471732026,824.0189986536602,827.3287042989302,6802442
2020-08-12,831.7269897460938,835.0801795086522,820.6221999835866,825.6737799887651,6908726
2020-08-13,828.4608764648438,843.5285413784923,825.8915223150804,831.5963252567942,5097703
2020-08-14,830.5510864257812,838.7381676856475,829.2011031221366,832.5107550418692,4663873
2020-08-17,833.9479370117188,846.9688579917226,830.986638478145,830.986638478145,9008210
2020-08-18,842.7011108398438,844.1382225386565,834.9931015883664,839.5221245003936,6141761
2020-08-19,835.515625,846.1849323454503,833.9043631136369,845.6188377288921,6622744
2020-08-20,831.9011840820312,840.915639115358,828.5479411966406,835.1672986824275,5656501
2020-08-21,826.3704833984375,839.1301249589403,824.410814752181,838.7817181580623,6513773
2020-08-24,825.1511840820312,829.1575965832683,818.009269782099,824.8027772734822,5798574
2020-08-25,817.0512084960938,826.2399201143072,813.1318709692636,825.2382903714615,6233918
2020-08-26,828.1123657226562,831.1172014475372,817.3124465594092,819.7946721116001,5153601
2020-08-27,824.8463745117188,836.9527943325807,823.2351125142904,836.1253679719745,6154280
2020-08-28,814.5690307617188,829.5931588351106,812.6528994480108,828.6786573233969,7593610
2020-08-31,808.777099609375,827.8512313051073,796.5836043560646,814.5690311184657,12808355
2020-09-01,796.1917114257812,814.3512884116197,794.4061928113531,806.7303538943987,6907773
2020-09-02,804.7706298828125,806.8609644709502,795.6255090886897,796.9319549164215,5678118
2020-09-03,814.8303833007812,826.8932669477779,804.7707594396705,806.9481695030895,8827948
2020-09-04,800.5465087890625,809.5609641024442,796.4529677308403,796.9319872552302,8650342
2020-09-07,805.6851806640625,807.862590510276,795.2336134022373,800.3287843380291,6700385
2020-09-08,818.096435546875,829.1576884511645,806.1206811180898,809.9529437990697,12891964
2020-09-09,808.0366821289062,823.931771807001,806.5124954474451,814.3511698092452,5528947
2020-09-10,818.7496948242188,820.4480852504116,805.4674938687317,814.6126158380835,5171884
2020-09-11,823.6704711914062,831.0301258877148,810.867292778806,814.2640728415365,6671903
2020-09-14,852.151123046875,863.1687847709663,825.9350770836934,833.5124738414082,21871587
2020-09-15,855.678466796875,865.738088887986,846.2720676098545,853.1091127422357,11608203
2020-09-16,872.4882202148438,875.8850012079257,855.2866805599966,858.7705366926239,10059251
2020-09-17,880.5444946289062,889.2541335470952,866.6090723598038,866.6090723598038,15628241
2020-09-18,872.83642578125,887.337941693032,870.179943565271,880.5444344331456,12897633
2020-09-21,879.5865478515625,897.9638666323547,871.3994651461405,871.8349471377178,14140637
2020-09-22,877.4961547851562,890.5606136653323,863.2994534339156,878.8026006731739,12625762
2020-09-23,888.1654663085938,903.1895940789525,878.0187152752794,888.5138731438482,13486204
2020-09-24,849.5382080078125,878.8025737387143,844.8349816913309,873.5767903468092,14427432
2020-09-25,880.9364624023438,883.9412985407854,849.1898170707385,849.8865775708102,13311078
2020-09-28,880.02197265625,885.0300152339487,869.6574806664623,883.8541820374461,8554526
2020-09-29,878.8026733398438,895.3509892897515,874.5349284889927,886.6413493161158,8708463
2020-09-30,878.1493530273438,891.8234969024996,875.3187203495963,878.8025759529778,8048817
2020-10-01,886.3364868164062,894.0444965260971,881.1977782369984,888.9057879466892,5563358
2020-10-05,913.3798828125,918.7799232769341,886.6848687353566,886.6848687353566,14212509
2020-10-06,919.5201416015625,923.2217381933755,898.2686010812685,918.8669186735955,9090819
2020-10-07,928.9265747070312,933.673285355981,901.8831035318268,910.0701853201703,9284008
2020-10-08,952.5733032226562,978.9635554751948,947.9572577221347,949.3507788860875,21482613
2020-10-09,963.9829711914062,969.6442370355652,948.0006971762817,953.7926288806133,10567867
2020-10-12,986.0181274414062,992.8987629395774,968.5988508986067,978.0923778781978,14633537
2020-10-13,1008.402099609375,1015.587552166747,989.0231518031296,989.0231518031296,17523825
2020-10-14,990.285888671875,1014.5858011352408,985.1471807386598,1012.0599847288644,16649573
2020-10-15,965.2457885742188,1032.9632350543861,951.5281064898119,1027.7374514031835,44288251
2020-10-16,982.01171875,989.3713205891544,955.360246804231,970.1230412015893,18365685
2020-10-19,980.6182861328125,992.0278920737566,971.3860899637599,988.5440364387301,12902123
2020-10-20,990.721435546875,996.9923330948903,966.7699283138736,974.5215282821393,10448776
2020-10-21,1000.1713256835938,1005.3971088347969,988.5439794359328,993.9004284296822,19811433
2020-10-22,983.3618774414062,1008.5762409373028,978.7893167635817,994.6408179191708,11271335
2020-10-23,988.15966796875,999.1636731799833,986.0909364812358,997.4030323461859,9069862
2020-10-26,979.3124389648438,994.4099561336384,971.1255232786201,987.939622335867,6309368
2020-10-27,960.2974243164062,976.8914412836614,948.2370786061306,973.3701599129556,10172479
2020-10-28,947.708984375,972.5339770575176,941.9869016858179,964.3910132306047,7608392
2020-10-29,946.2122192382812,952.5065306511367,933.2274952760777,941.942687427649,6935616
2020-10-30,933.667724609375,953.9150922883643,926.4050818549549,943.7033979076784,8800386
2020-11-02,943.9676513671875,950.7020167684666,925.3047935513079,937.5412691669052,7183119
2020-11-03,935.384521484375,950.2178993265372,930.938860301847,943.7035066133144,7204782
2020-11-04,963.0263671875,982.4374731494399,939.1257565648766,940.1820979602167,15702690
2020-11-05,971.8735961914062,988.5996816331061,967.47199475938,977.0675073733918,9568890
2020-11-06,979.576416015625,986.9270690448684,961.045630674795,975.3948945812739,8807127
2020-11-09,1000.5281982421875,1008.8471830763543,986.9712425271491,994.1458753126033,10160320
2020-11-10,960.4736938476562,980.5449361303115,948.985468705002,980.5449361303115,15622869
2020-11-11,988.15966796875,991.5488800816122,956.9082931688474,964.8311769209354,12514800
2020-11-12,983.9779663085938,1005.3257325201647,980.4566852840047,993.089259467524,9180976
2020-11-13,989.6560668945312,997.402928742945,983.3178035356307,985.9587645120022,6363212
2020-11-14,997.7988891601562,1003.2569388846898,995.7301581793329,1000.9240688590967,1136144
2020-11-17,989.2159423828125,1007.9668089752155,979.4884669125225,1007.7467288859197,12813968
2020-11-18,977.6397094726562,997.1387172976902,969.6287091235797,993.4414151834775,9839468
2020-11-19,965.4913330078125,981.2930401282673,962.8944309889007,968.3523741131469,10092343
2020-11-20,971.3013305664062,976.2751614927153,960.5174074570413,973.634200731238,8063554
2020-11-23,1003.4332275390625,1007.790878174103,970.0690615205804,972.7540818349283,10546363
2020-11-24,1003.6093139648438,1016.6820503991056,997.7111028143614,1007.9668569559357,8515426
2020-11-25,982.12939453125,1006.646294151534,978.255963599381,1000.9242120247434,8958701
2020-11-26,979.97265625,985.9148191316315,966.855967857857,985.9148191316315,10962256
2020-11-27,968.352294921875,986.8390205522016,960.4294125088778,984.1980597478693,25306145
2020-12-01,1001.67236328125,1003.7851533487884,972.7979238947823,972.7979238947823,8933802
2020-12-02,1004.3573608398438,1010.1233938062726,986.8389669635521,998.2831298275363,6741637
2020-12-03,991.63671875,1009.727343166002,988.3355177588295,1009.727343166002,16212632
2020-12-04,998.8553466796875,1000.9240776787394,981.5570330798544,990.3602351702566,10564055
2020-12-07,1006.6463012695312,1015.0093444370524,1000.0438987688565,1009.991561520931,7792141
2020-12-08,1015.317138671875,1027.333529207494,1007.966487525776,1007.966487525776,12308330
2020-12-09,1034.5523681640625,1038.3377884186514,1018.5305817722591,1028.2581640207657,10039346
2020-12-10,1027.9940185546875,1031.4272891775722,1012.3683334085982,1018.8827250462048,9488782
2020-12-11,1023.9886474609375,1031.6914509697035,1016.9901432573675,1020.9075260574311,10574009
2020-12-14,1025.17724609375,1032.2637613990692,1010.7839204436714,1029.4467788800966,6728187
2020-12-15,1016.4176635742188,1024.4285557613134,1014.1288525866146,1017.6501333247625,6905926
2020-12-16,1026.189208984375,1029.006298086756,1015.5373561102448,1021.1714268540456,7788404
2020-12-17,1020.4671630859375,1029.006333755479,1017.8262024077017,1026.3653730772432,6658153
2020-12-18,1047.4051513671875,1051.9827740102896,1034.9045384462956,1041.2868607153957,15995676
2020-12-21,1036.4012451171875,1064.9675989808431,1014.1731551198606,1045.8206303692841,10858352
2020-12-22,1074.430908203125,1077.3799596666704,1035.3446660438115,1040.5385772192492,10901851
2020-12-23,1103.0853271484375,1108.1911200982577,1083.2781216149863,1089.8364644627864,15878346
2020-12-24,1088.1197509765625,1100.3121634115523,1079.2724905937573,1100.3121634115523,7313885
2020-12-28,1091.8612060546875,1098.6396287283212,1088.0757861443951,1090.2325276875613,4607051
2020-12-29,1100.6644287109375,1104.3176717038261,1087.1954861811491,1087.1954861811491,6878105
2020-12-30,1097.583251953125,1103.3053331676717,1089.9684608446516,1103.0411941272316,5194690
2020-12-31,1105.5064697265625,1107.7952814160246,1090.7170431068187,1094.2383249247584,7430470
2021-01-01,1109.5997314453125,1114.0453921542232,1105.5063278261723,1107.3549790511033,4253550
2021-01-04,1134.07275390625,1135.6133146043567,1110.2160925877665,1117.1265862270766,7208454
2021-01-05,1138.95849609375,1143.5361188661745,1122.4524897590766,1128.5706731227374,8145280
2021-01-06,1128.6585693359375,1146.1769637767932,1116.2901343186134,1144.4163232794403,7161715
2021-01-07,1111.0960693359375,1142.3474338318001,1105.2419190015642,1140.894884130647,10954918
2021-01-08,1155.068359375,1159.2059296743757,1125.2695357392688,1125.2695357392688,13186251
2021-01-11,1211.496826171875,1217.7911381846839,1179.6292723945633,1181.477923642687,20528626
2021-01-12,1207.579345703125,1213.0813474604747,1197.2355823993075,1213.0813474604747,8309868
2021-01-13,1221.1363525390625,1226.1101838358318,1197.2356343753304,1209.4280493067367,14442997
2021-01-14,1206.47900390625,1218.3633282789128,1160.6582880628148,1197.2356405052901,27521697
2021-01-15,1183.9866943359375,1201.152939458616,1179.6291520199532,1197.2355572739823,15018441
2021-01-18,1155.0242919921875,1179.629201379863,1149.6983111955979,1177.8685607807886,8861765
2021-01-19,1159.0738525390625,1171.7064285295091,1154.98034127026,1162.022904326786,5585744
2021-01-20,1179.1448974609375,1187.0238280519566,1162.506930964582,1162.506930964582,8225838
2021-01-21,1179.3651123046875,1198.1600374653954,1175.227649705845,1188.4324547587196,6142421
2021-01-22,1180.3773193359375,1193.714191865566,1167.7888049454957,1168.1849060513318,9646591
2021-01-25,1166.512451171875,1186.5837977384417,1155.8605966401967,1184.0308472818467,6542611
2021-01-27,1145.2967529296875,1168.669300749039,1131.2996381464989,1161.6706896269554,8133665
2021-01-28,1123.4644775390625,1141.2909597053372,1120.2513951173587,1137.1975571766568,4660690
2021-01-29,1090.7611083984375,1136.625782849156,1083.6744857146066,1132.312191105128,12183519
2021-02-01,1109.995849609375,1125.005245731887,1092.4774547493232,1100.8845563097436,8880279
2021-02-02,1119.1072998046875,1139.4867383985393,1112.3728273048162,1126.8101032448378,6892490
2021-02-03,1130.9033203125,1147.9374939957827,1120.6475689084598,1124.7410791637496,8182968
2021-02-04,1126.2376708984375,1138.6062131817557,1119.8113976609816,1131.2115017172475,5032240
2021-02-05,1119.8553466796875,1134.5127000483542,1110.9641338203862,1132.4439689934175,5477481
2021-02-08,1147.541748046875,1153.219771878215,1122.8487168173,1131.6519211827826,6921922
2021-02-09,1149.30224609375,1172.5866757624497,1142.5237150981163,1150.4906570432056,7965949
2021-02-10,1141.335205078125,1148.2456975542023,1129.9790523514478,1140.7190238869975,5951207
2021-02-11,1137.946044921875,1140.8950964026346,1129.494991625902,1134.7328543695958,4673317
2021-02-12,1153.043701171875,1165.3241277490283,1145.7810578827875,1148.8181202738297,5797875
2021-02-15,1152.91162109375,1169.4176284182483,1150.6667611132243,1162.022915644676,4363513
2021-02-16,1135.965087890625,1161.8024615462914,1132.0916579265245,1156.7406209295905,6896421
2021-02-17,1127.954345703125,1139.574529672526,1122.408285308977,1135.9652382472548,4575741
2021-02-18,1137.77001953125,1149.6984035323842,1122.4084720549693,1123.2887924252084,6437551
2021-02-19,1136.7576904296875,1143.9762741850557,1123.9930455849908,1140.983163556862,5389696
2021-02-22,1113.78125,1151.9432226672286,1109.2036272212563,1140.0148390885133,7371303
2021-02-23,1114.7935791015625,1136.4934957685794,1107.0468250167494,1119.0191594830774,6612942
2021-02-24,1121.792236328125,1123.8169086048074,1102.1610500403006,1109.2476716611327,4537258
2021-02-25,1122.012451171875,1144.1964831051553,1119.767591082714,1134.2488192251344,8788221
2021-02-26,1103.3055419921875,1121.7922694151218,1095.7787599856006,1117.1265285573224,15132388
2021-03-01,1115.3658447265625,1130.7714503167083,1108.3232821710671,1112.1087025290365,5756286
2021-03-02,1148.377685546875,1153.2194465821435,1126.1055418002557,1128.7905613587432,10461434
2021-03-03,1182.754150390625,1185.7912118463848,1151.458726870877,1161.3182693153594,9056399
2021-03-04,1171.1341552734375,1200.6248869768604,1167.2167727031958,1175.2276663901384,12041941
2021-03-05,1159.11767578125,1179.6291813973996,1148.8620304341473,1169.5054981242129,6486176
2021-03-08,1175.8876953125,1184.9989877985854,1159.557712782507,1166.2482322039239,5119392
2021-03-09,1184.514892578125,1188.8283756056833,1160.922268144435,1170.385710330257,6518173
2021-03-10,1204.41015625,1209.560008154973,1192.8339236171678,1194.5065535631416,7925984
2021-03-12,1210.3084716796875,1225.1418488200293,1206.0829982668909,1208.679900443683,9462061
2021-03-15,1209.2078857421875,1214.7539463558535,1195.9150713292859,1206.0387543033653,6658635
2021-03-16,1218.3634033203125,1237.7304516389881,1215.282281996887,1220.1681030798554,9352771
2021-03-17,1221.004150390625,1232.4483132998378,1216.602549271697,1225.6258315654993,7626744
2021-03-18,1177.076171875,1226.946334982818,1156.300635695018,1226.946334982818,10961755
2021-03-19,1183.546630859375,1193.0100744562515,1160.2622009937772,1170.826045008895,12767112
2021-03-22,1206.7431640625,1211.3207868423383,1176.1959838130717,1188.5204685629212,4862758
2021-03-23,1207.4033203125,1217.703024581029,1196.883428513493,1208.1955225939473,7165335
2021-03-24,1191.7335205078125,1206.4348254772435,1185.131118732146,1195.342811986317,6134303
2021-03-25,1174.171142578125,1190.6330875697502,1168.7130927832975,1185.5712463471802,8749994
2021-03-26,1176.283935546875,1194.3305015997794,1172.586633291157,1183.7666580566158,4922071
2021-03-30,1219.5076904296875,1232.4483551746337,1176.2399284683272,1185.703371195561,10546381
2021-03-31,1204.322265625,1221.8846131538799,1200.1407440742212,1216.6026911950014,8220987
2021-04-01,1219.4195556640625,1225.0536267024227,1206.919051217892,1214.841933392189,5675155
2021-04-05,1241.1634521484375,1254.4562654692884,1221.0040983901074,1224.5253791352843,9479572
2021-04-06,1242.17626953125,1255.3370178631585,1238.1267093112808,1252.696056395003,5793571
2021-04-07,1259.0341796875,1263.2157015429689,1238.2586399609468,1241.471830878925,5879234
2021-04-08,1267.5291748046875,1277.9609489690665,1250.935158480307,1258.858041257452,5654434
2021-04-09,1268.585693359375,1280.8661193543594,1258.9021694329847,1280.8661193543594,6052712
2021-04-12,1255.1165771484375,1300.7172083820185,1245.653134606375,1297.59202855816,20384532
2021-04-13,1229.9393310546875,1263.4795076044609,1210.4402180499103,1261.498787247652,14855206
2021-04-15,1197.8958740234375,1202.869705317751,1162.0228210258588,1172.850803933445,25342491
